ID,Purchase-date,Date,Time,Quarter,Qtr,Year,Month,Date_1,Special Day,Online Sale Offers ,Day,Weekend,Morning,Afternoon,Evening,Night,Gender,Customer ID,"Gender
F=1665
M=1815",Product-Name,Item-Status,Quantity,Currency,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,"Total_
amount",Author ,Publication,"Profit Percentage
 (%)",Profit (INR),Cost Price
82,22/01/2018 11:11,1/22/2018,11:11:00,2018 - Q1,1,2018,1,22,0,0,1,0,1,0,0,0,1,B07FWWYWV,F,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,BENGALURU,KARNATAKA,560058,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
83,22/01/2018 16:17,1/22/2018,16:17:00,2018 - Q1,1,2018,1,22,0,0,1,0,0,0,1,0,0,B07FWYTUR,M,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,UDAIPUR,RAJASTHAN,313001,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
84,22/01/2018 17:10,1/22/2018,17:10:00,2018 - Q1,1,2018,1,22,0,0,1,0,0,0,1,0,0,B07FWVVYW,M,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,NOIDA,UTTAR PRADESH,201303,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
85,23/01/2018 03:21,1/23/2018,03:21:00,2018 - Q1,1,2018,1,23,0,0,2,0,0,0,0,1,1,B07FWXUQY,F,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,Pondicherry,Pondicherry,605008,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
86,23/01/2018 09:25,1/23/2018,09:25:00,2018 - Q1,1,2018,1,23,0,0,2,0,1,0,0,0,0,B07FWYWVR,M,Public Finance,Shipped,1,INR,465,85,MOTIHARI,BIHAR,845401,college,550,Dr H L Bhatia,Vikas Publishing,13,60.45,404.55
87,23/01/2018 23:56,1/23/2018,23:56:00,2018 - Q1,1,2018,1,23,0,0,2,0,0,0,0,1,0,B07FWVXWR,M,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,Shipped,1,INR,499,85,PUNE,MAHARASHTRA,412408,competition ,584,kanti jainmahiveer jainAnshul jain,Menu Publication,17,84.83,414.17
88,24/01/2018 09:01,1/24/2018,09:01:00,2018 - Q1,1,2018,1,24,0,0,3,0,1,0,0,0,0,B07FWVYTY,M,"NEET Prep Guide 2019(With free bookletrevision points Physics,Chemistry,Biology)",Shipped,1,INR,899,85,JEHANABAD,BIHAR,804408,competition ,984,Arihant Expert,Arihant Publications,17,152.83,746.17
89,24/01/2018 15:54,1/24/2018,15:54:00,2018 - Q1,1,2018,1,24,0,0,3,0,0,1,0,0,0,B07FWWSRT,M,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,"THANE, Mira road",MAHARASHTRA,401107,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
90,24/01/2018 16:41,1/24/2018,16:41:00,2018 - Q1,1,2018,1,24,0,0,3,0,0,0,1,0,1,B07FWXUXW,F,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,palakkad,KERALA,678683,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
91,24/01/2018 17:33,1/24/2018,17:33:00,2018 - Q1,1,2018,1,24,0,0,3,0,0,0,1,0,1,B07FWXSUY,F,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,RAJKOT,GUJARAT,360001,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
92,24/01/2018 18:37,1/24/2018,18:37:00,2018 - Q1,1,2018,1,24,0,0,3,0,0,0,1,0,1,B07FWWBUR,F,Cracking the CSAT Paper-2,Shipped,1,INR,595,85,BENGALURU,KARNATAKA,560032,competition ,680,Arihant Expert,Arihant Publications,17,101.15,493.85
93,25/01/2018 02:48,1/25/2018,02:48:00,2018 - Q1,1,2018,1,25,0,0,4,0,0,0,0,1,1,B07FWVVUU,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,CHANDIGARH,CHANDIGARH,160036,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
94,25/01/2018 03:02,1/25/2018,03:02:00,2018 - Q1,1,2018,1,25,0,0,4,0,0,0,0,1,0,B07FWWXTT,M,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,KOLKATA,WEST BENGAL,700102,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
95,25/01/2018 09:29,1/25/2018,09:29:00,2018 - Q1,1,2018,1,25,0,0,4,0,1,0,0,0,1,B07FWVXUY,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,KOTA,RAJASTHAN,324003,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
96,25/01/2018 09:29,1/25/2018,09:29:00,2018 - Q1,1,2018,1,25,0,0,4,0,1,0,0,0,1,B07FWWYQZ,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,INR,615,85,KOTA,CHHATTISGARH,495113,competition ,700,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
97,25/01/2018 10:41,1/25/2018,10:41:00,2018 - Q1,1,2018,1,25,0,0,4,0,1,0,0,0,0,B07FWYUYW,M,Objective Physics for NEET - Vol. 1,Shipped,1,INR,600,85,SILIGURI,WEST BENGAL,734004,competition ,685,DC Pandey,Arihant Publications,17,102,498
98,25/01/2018 13:08,1/25/2018,13:08:00,2018 - Q1,1,2018,1,25,0,0,4,0,0,1,0,0,1,B07FWYWWZ,F,"NEET Prep Guide 2019(With free bookletrevision points Physics,Chemistry,Biology)",Shipped,1,INR,899,85,Dharmapuri,TAMIL NADU,636905,competition ,984,Arihant Expert,Arihant Publications,17,152.83,746.17
99,25/01/2018 17:06,1/25/2018,17:06:00,2018 - Q1,1,2018,1,25,0,0,4,0,0,0,1,0,1,B07FWYWYQ,F,Public Finance,Shipped,1,INR,465,85,ALLAHABAD,UTTAR PRADESH,211001,college,550,Dr H L Bhatia,Vikas Publishing,13,60.45,404.55
100,25/01/2018 19:22,1/25/2018,19:22:00,2018 - Q1,1,2018,1,25,0,0,4,0,0,0,1,0,1,B07FWXVTT,F,Modern Operating Systems 4e,Shipped,1,INR,690,85,BHOPAL,MADHYA PRADESH,462023,college,775,ANDREW S. TANENBAUM HERBERT BOS,Pearson Publications,13,89.7,600.3
101,25/01/2018 20:54,1/25/2018,20:54:00,2018 - Q1,1,2018,1,25,0,1,4,0,0,0,0,1,0,B07FWXXQV,M,ESE 2018 Mains Examination: Electronics & Telecommunication Engineering - Conventional Solved Papers - Paper - 2,Shipped,1,INR,450,85,MANGALURU,KARNATAKA,575025,competition ,535,Made Easy Editorial Board,Made Easy Publications,17,76.5,373.5
102,26/01/2018 08:09,1/26/2018,08:09:00,2018 - Q1,1,2018,1,26,0,1,5,0,1,0,0,0,0,B07FWVYQW,M,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,INR,615,85,ANANTAPUR,ANDHRA PRADESH,515001,competition ,700,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
103,26/01/2018 09:09,1/26/2018,09:09:00,2018 - Q1,1,2018,1,26,0,1,5,0,1,0,0,0,1,B07FWXUWZ,F,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,MEERUT,UTTAR PRADESH,250004,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
104,26/01/2018 11:33,1/26/2018,11:33:00,2018 - Q1,1,2018,1,26,1,1,5,0,1,0,0,0,1,B07FWWUUU,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,INR,615,85,CHATRA,JHARKHAND,825401,competition ,700,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
105,26/01/2018 12:45,1/26/2018,12:45:00,2018 - Q1,1,2018,1,26,0,1,5,0,0,1,0,0,1,B07FWVZUR,F,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,INR,645,85,GAYA,BIHAR,823001,college,730,Dr.H.L.AHUJA,S.Chand (G/L) & Company Ltd,13,83.85,561.15
106,26/01/2018 14:38,1/26/2018,14:38:00,2018 - Q1,1,2018,1,26,0,0,5,0,0,1,0,0,1,B07FWXVTW,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,INR,615,85,SRINAGAR,JAMMU & KASHMIR,190001,competition ,700,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
107,26/01/2018 14:38,1/26/2018,14:38:00,2018 - Q1,1,2018,1,26,0,0,5,0,0,1,0,0,0,B07FWVBXW,M,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,SRINAGAR,JAMMU & KASHMIR,190001,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
108,26/01/2018 17:16,1/26/2018,17:16:00,2018 - Q1,1,2018,1,26,0,0,5,0,0,0,1,0,1,B07FWVVUZ,F,A Glossary of Literary Terms,Shipped,1,INR,225,85,NEW DELHI,DELHI,110094,School,310, M.H. Abrams ,Cengage India Private Limited,18,40.5,184.5
109,26/01/2018 19:05,1/26/2018,19:05:00,2018 - Q1,1,2018,1,26,0,0,5,0,0,0,1,0,0,B07FWWZXX,M,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,GANDHINAGAR,GUJARAT,382421,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
110,27/01/2018 05:34,1/27/2018,05:34:00,2018 - Q1,1,2018,1,27,0,0,6,1,0,0,0,1,1,B07FWXVWW,F,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,PATNA,BIHAR,800024,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
111,27/01/2018 06:00,1/27/2018,06:00:00,2018 - Q1,1,2018,1,27,0,0,6,1,1,0,0,0,1,B07FWWWWW,F,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,MUMBAI,MAHARASHTRA,401105,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
112,27/01/2018 06:07,1/27/2018,06:07:00,2018 - Q1,1,2018,1,27,0,0,6,1,1,0,0,0,1,B07FWXUQU,F,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,NAGPUR,MAHARASHTRA,440010,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
113,27/01/2018 06:37,1/27/2018,06:37:00,2018 - Q1,1,2018,1,27,0,0,6,1,1,0,0,0,0,B07FWYWTV,M,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,NEYYATTINKARA,KERALA,695121,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
114,27/01/2018 07:58,1/27/2018,07:58:00,2018 - Q1,1,2018,1,27,0,0,6,1,1,0,0,0,1,B07FWXAYS,F,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,NORTH WEST DELHI,DELHI,110034,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
115,27/01/2018 08:44,1/27/2018,08:44:00,2018 - Q1,1,2018,1,27,0,0,6,1,1,0,0,0,0,B07FWVAVV,M,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,LUCKNOW,UTTAR PRADESH,226008,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
116,27/01/2018 11:17,1/27/2018,11:17:00,2018 - Q1,1,2018,1,27,0,0,6,1,1,0,0,0,1,B07FWXXUQ,F,A Glossary of Literary Terms,Shipped,1,INR,225,85,MARTHANDAM,TAMIL NADU,629171,School,310, M.H. Abrams ,Cengage India Private Limited,18,40.5,184.5
117,27/01/2018 11:52,1/27/2018,11:52:00,2018 - Q1,1,2018,1,27,0,0,6,1,1,0,0,0,0,B07FWXVRU,M,Public Finance,Shipped,1,INR,465,85,KOLKATA,WEST BENGAL,700034,college,550,Dr H L Bhatia,Vikas Publishing,13,60.45,404.55
118,28/01/2018 02:17,1/28/2018,02:17:00,2018 - Q1,1,2018,1,28,0,0,7,1,0,0,0,1,1,B07FWXVQU,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,THUVAKUDI,TAMIL NADU,620015,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
119,28/01/2018 04:05,1/28/2018,04:05:00,2018 - Q1,1,2018,1,28,0,0,7,1,0,0,0,1,0,B07FWWTRW,M,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,Chennai,Tamil nadu,600040,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
120,28/01/2018 04:41,1/28/2018,04:41:00,2018 - Q1,1,2018,1,28,0,0,7,1,0,0,0,1,1,B07FWYWSS,F,Modern Operating Systems 4e,Shipped,1,INR,690,85,KOLKATA,WEST BENGAL,700064,college,775,ANDREW S. TANENBAUM HERBERT BOS,Pearson Publications,13,89.7,600.3
121,28/01/2018 10:25,1/28/2018,10:25:00,2018 - Q1,1,2018,1,28,0,0,7,1,1,0,0,0,0,B07FWVYZQ,M,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,INR,215,85,MUMBAI,MAHARASHTRA,400016,competition ,300, DC Pandey,Arihant Publications,17,36.55,178.45
122,29/01/2018 11:40,1/29/2018,11:40:00,2018 - Q1,1,2018,1,29,0,0,1,0,1,0,0,0,1,B07FWYVYU,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,UDAIPUR,RAJASTHAN,313003,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
123,30/01/2018 12:20,1/30/2018,12:20:00,2018 - Q1,1,2018,1,30,0,0,2,0,0,1,0,0,0,B07FWVXYQ,M,Shigley's Mechanical Engineering Design - SIE,Shipped,1,INR,757,85,LUCKNOW,UTTAR PRADESH,226025,college,842,Richard G Budynas; J Keith Nisbett ,McGraw Hill Education,13,98.41,658.59
124,30/01/2018 16:42,1/30/2018,16:42:00,2018 - Q1,1,2018,1,30,0,0,2,0,0,0,1,0,1,B07FWVVRR,F,"Lakshy REET Prayavaran Adhyan Ganit & Balvikas Class 1 - 5, Level - I 2018-18",Shipped,1,INR,305,85,KHARKHODA,HARYANA,131402,competition ,390,"ANSHUL JAIN, KANTI JAIN, MAHAVEER JAIN",Manu Publication,17,51.85,253.15
125,30/01/2018 17:53,1/30/2018,17:53:00,2018 - Q1,1,2018,1,30,0,0,2,0,0,0,1,0,1,B07FWVVYQ,F,Textbook of Refrigeration and Air-conditioning (M.E.),Shipped,1,INR,610,85,GURUGRAM,HARYANA,122001,college,695,R.S. Khurmi,Chand (S.) & Co Ltd,13,79.3,530.7
126,31/01/2018 03:29,1/31/2018,03:29:00,2018 - Q1,1,2018,1,31,1,0,3,0,0,0,0,1,0,B07FWXZTT,M,Textbook of Refrigeration and Air-conditioning (M.E.),Shipped,1,INR,610,85,NAVI MUMBAI,MAHARASHTRA,410208,college,695,R.S. Khurmi,Chand (S.) & Co Ltd,13,79.3,530.7
127,31/01/2018 05:10,1/31/2018,05:10:00,2018 - Q1,1,2018,1,31,1,0,3,0,0,0,0,1,1,B07FWWBZQ,F,Shigley's Mechanical Engineering Design - SIE,Shipped,2,INR,1514,170,INDORE,MADHYA PRADESH,452001,college,1684,Richard G Budynas; J Keith Nisbett ,McGraw Hill Education,13,196.82,1317.18
128,31/01/2018 08:10,1/31/2018,08:10:00,2018 - Q1,1,2018,1,31,1,0,3,0,1,0,0,0,0,B07FWWYRT,M,Textbook of Refrigeration and Air-conditioning (M.E.),Shipped,1,INR,610,85,AJMER,RAJASTHAN,305001,college,695,R.S. Khurmi,Chand (S.) & Co Ltd,13,79.3,530.7
129,31/01/2018 10:36,1/31/2018,10:36:00,2018 - Q1,1,2018,1,31,1,0,3,0,1,0,0,0,1,B07FWXZVZ,F,Database System Concepts (Int'l Ed),Shipped,1,INR,999,85,DURGAPUR,WEST BENGAL,713212,college,1084,Avi Silberschatz,McGraw-Hill,13,129.87,869.13
130,01/02/2018 16:12,02/01/2018,16:12:00,2018 - Q1,1,2018,2,1,1,0,4,0,0,0,1,0,1,B07FWXWYZ,F,Digital Logic and Computer Design (Old Edition),Shipped,1,INR,625,85,GORAKHPUR,UTTAR PRADESH,273014,college,710,M. Morris Mano,Pearson Education.,13,81.25,543.75
131,02/02/2018 13:11,02/02/2018,13:11:00,2018 - Q1,1,2018,2,2,0,0,5,0,0,1,0,0,1,B07FWYVYU,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,INR,610,85,UDAIPUR,RAJASTHAN,313003,competition ,695,T K V Iyengar,ZONE TECH Publications ,17,103.7,506.3
132,03/02/2018 19:56,02/03/2018,19:56:00,2018 - Q1,1,2018,2,3,0,0,6,1,0,0,1,0,0,B07FWXBYY,M,English Grammar for Today: A New Introduction,Shipped,1,INR,959,85,MUMBAI,MAHARASHTRA,400067,School,1044,Geoffrey Leech,Palgrave Macmillan,18,172.62,786.38
133,04/02/2018 10:17,02/04/2018,10:17:00,2018 - Q1,1,2018,2,4,0,0,7,1,1,0,0,0,1,B07FWXZYW,F,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Mathematics,Shipped,1,INR,200,85,NEW DELHI,DELHI,110063,competition ,285, Amit M Agarwal, Arihant  (Publication),17,34,166
134,05/02/2018 06:24,02/05/2018,06:24:00,2018 - Q1,1,2018,2,5,0,0,1,0,1,0,0,0,1,B07FWWSYU,F,Ordinary and Partial Differential Equations,Shipped,1,INR,899,85,PATNA,BIHAR,800002,college,984, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
135,05/02/2018 18:22,02/05/2018,18:22:00,2018 - Q1,1,2018,2,5,0,0,1,0,0,0,1,0,0,B07FWVXUT,M,Guide to RRB Electrical Engg. (Senior Section Engineer) 2016,Shipped,1,INR,576,85,ROHTAK,HARYANA,124001,competition ,661,GKP,G.K. Publication,17,97.92,478.08
136,05/02/2018 19:02,02/05/2018,19:02:00,2018 - Q1,1,2018,2,5,0,0,1,0,0,0,1,0,1,B07FWVYWU,F,"Microwave Devices and Circuits, 3e",Shipped,1,INR,308,85,"Best County -II , MS Palya , Vidyaranyp BENGALURU",KARNATAKA,560064,college,393,Liao Yiwu ,Pearson Education India,13,40.04,267.96
137,06/02/2018 03:30,02/06/2018,03:30:00,2018 - Q1,1,2018,2,6,0,0,2,0,0,0,0,1,0,B07FWXTVS,M,Database Systems Concepts,Shipped,1,INR,910,85,NASHIK,MAHARASHTRA,422003,college,995,S. Sudarshan,McGraw-Hill,13,118.3,791.7
138,06/02/2018 07:22,02/06/2018,07:22:00,2018 - Q1,1,2018,2,6,0,0,2,0,1,0,0,0,0,B07FWYBZY,M,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,INR,576,85,HYDERABAD,TELANGANA,500070,competition ,661,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
139,06/02/2018 09:24,02/06/2018,09:24:00,2018 - Q1,1,2018,2,6,0,0,2,0,1,0,0,0,1,B07FWXVXT,F,Fundamentals of Applied Statistics,Shipped,1,INR,775,85,JAIPUR,RAJASTHAN,303905,college,860,S.C. Gupta ,Sultan Chand & Sons,13,100.75,674.25
140,06/02/2018 11:03,02/06/2018,11:03:00,2018 - Q1,1,2018,2,6,0,0,2,0,1,0,0,0,0,B07FWYUST,M,A Text Book of Optics,Shipped,1,INR,565,85,THANJAVUR,TAMIL NADU,613009,college,650,N Subrahmanyam,S. Chand Publishing,13,73.45,491.55
141,06/02/2018 16:58,02/06/2018,16:58:00,2018 - Q1,1,2018,2,6,0,0,2,0,0,0,1,0,1,B07FWVYUW,F,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,INR,645,85,BENGALURU,KARNATAKA,560029,college,730,Dr.H.L.AHUJA,S.Chand (G/L) & Company Ltd,13,83.85,561.15
142,06/02/2018 16:58,02/06/2018,16:58:00,2018 - Q1,1,2018,2,6,0,0,2,0,0,0,1,0,1,B07FWVZSV,F,Advanced Economic Theory,Shipped,1,INR,723,85,BENGALURU,KARNATAKA,560029,college,808,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
143,06/02/2018 17:36,02/06/2018,17:36:00,2018 - Q1,1,2018,2,6,0,0,2,0,0,0,1,0,0,B07FWXAYW,M,Advanced Economic Theory,Shipped,1,INR,723,85,SAMBALPUR,ODISHA,768002,college,808,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
144,07/02/2018 04:04,02/07/2018,04:04:00,2018 - Q1,1,2018,2,7,0,0,3,0,0,0,0,1,1,B07FWXAZV,F,English Grammar for Today: A New Introduction,Shipped,1,INR,959,85,MUMBAI,MAHARASHTRA,400053,School,1044,Geoffrey Leech,Palgrave Macmillan,18,172.62,786.38
145,07/02/2018 09:40,02/07/2018,09:40:00,2018 - Q1,1,2018,2,7,0,0,3,0,1,0,0,0,1,B07FWYTYX,F,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,INR,576,85,NARASARAOPET,AP,522601,competition ,661,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
146,08/02/2018 08:40,02/08/2018,08:40:00,2018 - Q1,1,2018,2,8,0,0,4,0,1,0,0,0,0,B07FWYZXY,M,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,INR,430,85,RIICO INDUSTRIAL AREA NEEMRANA,RAJASTHAN,301705,competition ,515,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
147,08/02/2018 15:38,02/08/2018,15:38:00,2018 - Q1,1,2018,2,8,0,0,4,0,0,1,0,0,1,B07FWYTSZ,F,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,INR,385,85,DHARMAPURI,TAMIL NADU,636705,college,470,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
148,08/02/2018 15:46,02/08/2018,15:46:00,2018 - Q1,1,2018,2,8,0,0,4,0,0,1,0,0,0,B07FWXYSR,M,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,INR,385,85,DHARMAPURI,TAMIL NADU,636705,college,470,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
149,09/02/2018 06:17,02/09/2018,06:17:00,2018 - Q1,1,2018,2,9,0,0,5,0,1,0,0,0,1,B07FWXYSQ,F,Surveying - Vol. 2,Shipped,1,INR,494,85,vpo mohal teh. bhuntar distt. kullu,HIMACHAL PRADESH,175126,college,579,Duggal ,McGraw Hill Education,13,64.22,429.78
150,09/02/2018 14:59,02/09/2018,14:59:00,2018 - Q1,1,2018,2,9,0,0,5,0,0,1,0,0,1,B07FWXBUQ,F,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,INR,645,85,ALAMCODE THIRUVANANTHAPURAM DISTRICT,KERALA,695102,college,730,Dr.H.L.AHUJA,S.Chand (G/L) & Company Ltd,13,83.85,561.15
151,09/02/2018 15:39,02/09/2018,15:39:00,2018 - Q1,1,2018,2,9,0,0,5,0,0,1,0,0,1,B07FWXYTQ,F,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,INR,385,85,BHOPAL,MADHYA PRADESH,462030,college,470,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
152,09/02/2018 17:03,02/09/2018,17:03:00,2018 - Q1,1,2018,2,9,0,0,5,0,0,0,1,0,1,B07FWXAQU,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,INR,615,85,SURAT,GUJARAT,395006,competition ,700,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
153,09/02/2018 17:38,02/09/2018,17:38:00,2018 - Q1,1,2018,2,9,0,0,5,0,0,0,1,0,1,B07FWVZRY,F,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,INR,615,85,Ashti,MAHARASHTRA,442707,competition ,700,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
154,10/02/2018 05:43,02/10/2018,05:43:00,2018 - Q1,1,2018,2,10,0,0,6,1,0,0,0,1,0,B07FWYVYW,M,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,INR,430,85,KARWAR,KARNATAKA,581400,competition ,515,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
155,10/02/2018 07:22,02/10/2018,07:22:00,2018 - Q1,1,2018,2,10,0,0,6,1,1,0,0,0,0,B07FWVWVZ,M,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,INR,576,85,NAWANSHAHR,PUNJAB,144514,competition ,661,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
156,10/02/2018 16:15,02/10/2018,16:15:00,2018 - Q1,1,2018,2,10,0,0,6,1,0,0,1,0,0,B07FWVVRT,M,Database Systems Concepts,Shipped,1,INR,910,85,GUNTUR,ANDHRA PRADESH,522006,college,995,S. Sudarshan,McGraw-Hill,13,118.3,791.7
157,10/02/2018 16:48,02/10/2018,16:48:00,2018 - Q1,1,2018,2,10,0,0,6,1,0,0,1,0,0,B07FWWUYZ,M,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,INR,645,85,RUDRAPUR,UTTARAKHAND,263145,college,730,Dr.H.L.AHUJA,S.Chand (G/L) & Company Ltd,13,83.85,561.15
158,11/02/2018 04:51,02/11/2018,04:51:00,2018 - Q1,1,2018,2,11,0,0,7,1,0,0,0,1,1,B07FWXVWQ,F,Shigley's Mechanical Engineering Design - SIE,Shipped,1,INR,757,85,SHIRPUR,MAHARASHTRA,425405,college,842,Richard G Budynas; J Keith Nisbett ,McGraw Hill Education,13,98.41,658.59
159,11/02/2018 08:34,02/11/2018,08:34:00,2018 - Q1,1,2018,2,11,0,0,7,1,1,0,0,0,1,B07FWWSUR,F,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,INR,576,85,MAHESANA,GUJARAT,382840,competition ,661,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
160,11/02/2018 10:09,02/11/2018,10:09:00,2018 - Q1,1,2018,2,11,0,0,7,1,1,0,0,0,1,B07FWXTQV,F,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,INR,576,85,AURANGABAD,MAHARASHTRA,431003,competition ,661,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
161,11/02/2018 10:33,02/11/2018,10:33:00,2018 - Q1,1,2018,2,11,0,0,7,1,1,0,0,0,1,B07FWVZSX,F,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,INR,576,85,Haldwani,UTTARAKHAND,263139,competition ,661,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
